Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 4 min_samples_leaf: 5,0.56917663617171,0.5695236091067603,0.5694102843103809,0.6534748543453879,0.48065410068165937,0.608354830089952,0.5208530902616589
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 5 min_samples_leaf: 1,0.5629838142153413,0.5632104606899337,0.5628008036861629,0.6469627990802425,0.4752064527520994,0.6020973878011564,0.5152022203047627
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 5 min_samples_leaf: 2,0.5579169598874032,0.5626644103259923,0.5514318700567052,0.6440168886492161,0.46622047722784404,0.6004389959823152,0.5050070593836256
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 5 min_samples_leaf: 3,0.5679099225897255,0.5656496996718767,0.5723470057329191,0.6696123110166203,0.46257219196510285,0.6127371995011508,0.5108249126961479
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 5 min_samples_leaf: 4,0.5660802251935257,0.5720555326433743,0.5586596975736065,0.6325015134773986,0.4956841181913926,0.6004579966124559,0.5249017969944523
Random Forest,window_size: 0  max_depth: 8 min_samples_split: 5 min_samples_leaf: 5,0.5728360309641098,0.5679629775242319,0.5817679703100488,0.6626993090274003,0.48146098910746915,0.6110851246255222,0.5260227486789881
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 2 min_samples_leaf: 1,0.5693173821252638,0.5643632797157722,0.5767604900322312,0.6592728226139414,0.4769175463708605,0.6080088252938244,0.5218825939800559
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 2 min_samples_leaf: 2,0.560591133004926,0.5561355272465318,0.5671167407324087,0.6528480428017573,0.4660842608732983,0.600547283316047,0.5115329199142054
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 2 min_samples_leaf: 3,0.5593244194229416,0.5625141102751195,0.558205513074876,0.6332385514577232,0.48436872631635597,0.5945018358716896,0.5167889666902512
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 2 min_samples_leaf: 4,0.5614356087262491,0.5587002953987021,0.5655438988700556,0.6560670084706018,0.4635350314498236,0.6033530391392332,0.5093278389443787
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 2 min_samples_leaf: 5,0.5707248416608023,0.5774417220637055,0.5617159094080446,0.6462526437293529,0.4894083721972774,0.609764094513656,0.5228935237586121
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 3 min_samples_leaf: 1,0.5679099225897255,0.5613964155898756,0.5802801061746312,0.6648111787728214,0.47082152464257676,0.607882326053578,0.5186128621057798
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 3 min_samples_leaf: 2,0.5656579873328641,0.5620497317039671,0.5720416805220486,0.6608116618264249,0.4680731570282587,0.6070611751282009,0.5143211428203192
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 3 min_samples_leaf: 3,0.559887403237157,0.5534108956098067,0.5700742036918022,0.663879897784935,0.45372699242551,0.603381608327574,0.5048308085550604
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 3 min_samples_leaf: 4,0.5604503870513722,0.5681310155663664,0.5508686165595218,0.638751434078584,0.4771282504694164,0.6008683771438635,0.5107246142603458
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 3 min_samples_leaf: 5,0.567487684729064,0.5682478470191568,0.5683614538813058,0.6461743046195341,0.48671867296004906,0.6039463432807777,0.5233171649089744
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 4 min_samples_leaf: 1,0.5736805066854329,0.5722712063173983,0.5761153815633266,0.6529197892251194,0.4914036249601804,0.6096722214686161,0.5300124581536604
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 4 min_samples_leaf: 2,0.5684729064039409,0.5745289584597122,0.5613341198684892,0.6324055805090751,0.5009094276061778,0.6016254356093806,0.5287731527476957
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 4 min_samples_leaf: 3,0.5674876847290641,0.5644675766923772,0.5728661425909316,0.659370746456178,0.47315182773000286,0.6078413512497522,0.517731105904103
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 4 min_samples_leaf: 4,0.5631245601688952,0.5632496798310876,0.5645088200250374,0.6509870462643648,0.47243310672273475,0.6033625697456214,0.5135475721385634
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 4 min_samples_leaf: 5,0.5722730471498945,0.5650247834171089,0.583397448498802,0.6626942729505132,0.4805541846211174,0.6097569529221248,0.5266932393269211
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 5 min_samples_leaf: 1,0.5584799437016186,0.5625126620664214,0.5539229410900044,0.6394999712991574,0.47334282860679855,0.5981275202927738,0.5098849193943813
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 5 min_samples_leaf: 2,0.563265306122449,0.5635771777796214,0.56519441724593,0.6387213440645911,0.48646103045696754,0.5979712747868021,0.5217316984179334
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 5 min_samples_leaf: 3,0.5559465165376495,0.5443548434218405,0.574463430792891,0.6625273860195742,0.4508964846312714,0.5973902312486687,0.5048520986198153
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 5 min_samples_leaf: 4,0.5700211118930331,0.5658245031736923,0.5761535241453781,0.6601467038295764,0.4770049792831378,0.6092014059510493,0.5216954987971054
Random Forest,window_size: 0  max_depth: 9 min_samples_split: 5 min_samples_leaf: 5,0.5718508092892329,0.5690793726721463,0.5772204288158819,0.6624880577345886,0.4786251879203121,0.6117364566235938,0.5226444296897469
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 2 min_samples_leaf: 1,0.5690358902181563,0.5700094186771851,0.5692061939763425,0.651157476930048,0.4840750031342761,0.6072661085779515,0.5223075289250021
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 2 min_samples_leaf: 2,0.558057705840957,0.5464203741765561,0.5759296386100983,0.6539081127509239,0.4640944161728388,0.595012189997348,0.5135480284688778
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 2 min_samples_leaf: 3,0.5625615763546798,0.5633550035328788,0.5617235413897722,0.6297458562083975,0.4928612190824122,0.5946189212126963,0.5249354315299692
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 2 min_samples_leaf: 4,0.565798733286418,0.5683176664093361,0.5622117054811554,0.6600736973516061,0.46546771100724893,0.6106007870886219,0.509011512438714
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 2 min_samples_leaf: 5,0.5677691766361717,0.5688911525991518,0.5661151866271587,0.6529091009458788,0.4779051106227373,0.607997927701365,0.5182717061381061
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 3 min_samples_leaf: 1,0.5608726249120337,0.5654353672735093,0.554748868597353,0.6346151890697291,0.4826700668646332,0.5979331965537246,0.5160535117599084
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 3 min_samples_leaf: 2,0.5580577058409572,0.5548660634266398,0.5635709490776678,0.6355456400649401,0.47956381954597366,0.5919668370881278,0.5174277446515211
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 3 min_samples_leaf: 3,0.5681914144968332,0.5617330373307399,0.5782082824950787,0.6566609304494442,0.4787684068843038,0.6052167034882131,0.523441921533507
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 3 min_samples_leaf: 4,0.5639690358902181,0.5660714524041713,0.5613127504552562,0.6500393544583659,0.4730927893517645,0.6049411787928307,0.5130897018962071
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 3 min_samples_leaf: 5,0.552146375791696,0.5491568318412481,0.5581414608821783,0.628768665178322,0.4754843853540017,0.5855279764786074,0.5124831411039408
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 4 min_samples_leaf: 1,0.5728360309641098,0.5775683423233617,0.5668822389687026,0.6462570861160369,0.4946299874133232,0.6098067192898038,0.5280539221187226
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 4 min_samples_leaf: 2,0.5688951442646023,0.5739023035369328,0.5620295979229999,0.6418028052145272,0.4909991328085571,0.6059015551135849,0.5240346458189362
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 4 min_samples_leaf: 3,0.5618578465869106,0.5547392066888717,0.5727968397840486,0.6544003308674873,0.4686241668016726,0.6002363295483677,0.5151813407299164
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 4 min_samples_leaf: 4,0.5669247009148487,0.5693438822941627,0.5643255304933652,0.6496405940930178,0.48021550530884205,0.6065022257629358,0.5184168151194141
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 4 min_samples_leaf: 5,0.5659394792399718,0.5599592512719835,0.5760157204066625,0.6546144341944251,0.4766623570702876,0.6029691266471934,0.5206990891828176
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 5 min_samples_leaf: 1,0.570021111893033,0.5751820596941403,0.5655619769273068,0.6406973878390142,0.4964730370731022,0.6052954334349542,0.5275850155994559
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 5 min_samples_leaf: 2,0.5631245601688952,0.5584361889659998,0.5712830662350112,0.651018609245517,0.4744010497808221,0.6006834822585514,0.5176859304105159
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 5 min_samples_leaf: 3,0.5642505277973259,0.5641801493031755,0.5647876249898002,0.6618121555564442,0.4616471149117466,0.6089198523083883,0.5077521164773483
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 5 min_samples_leaf: 4,0.562420830401126,0.5623262268394855,0.5627336992085861,0.6343874978992045,0.4878075686959793,0.5960248621683646,0.5223830607210784
Random Forest,window_size: 0  max_depth: 10 min_samples_split: 5 min_samples_leaf: 5,0.5631245601688951,0.5705085157731611,0.5541489085372175,0.6342292213028695,0.4875769905999773,0.6002537868766114,0.5181255497713156
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 2 min_samples_leaf: 1,0.552146375791696,0.5492545264724613,0.5566423984448322,0.6431996155728914,0.4590835065217916,0.5923985745843984,0.5030134869095324
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 2 min_samples_leaf: 2,0.5659394792399718,0.5570059537630841,0.5808191944262358,0.665692424502838,0.46636318984686576,0.6059950076820155,0.5165589238559948
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 2 min_samples_leaf: 3,0.5680506685432795,0.5656061262309305,0.5731583750564558,0.6473966219686327,0.48733456548413956,0.6031427839354032,0.5259202659408064
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 2 min_samples_leaf: 4,0.5646727656579873,0.5699457329032476,0.5586811182501836,0.6273374159014453,0.49909754143522767,0.5968786143089163,0.5267487819730364
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 2 min_samples_leaf: 5,0.5600281491907108,0.5724507264947615,0.543596500469298,0.6260184793579429,0.487892950673633,0.5979681763515963,0.5141520830330483
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 3 min_samples_leaf: 1,0.5591836734693878,0.5583074056305681,0.5615538306266512,0.6355488703112243,0.4810918239224756,0.5939703535413906,0.5175840802739142
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 3 min_samples_leaf: 2,0.5524278676988036,0.5663566660231674,0.5366280139022701,0.6166920702873423,0.4844436980131338,0.5894221021382178,0.5078234637463541
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 3 min_samples_leaf: 3,0.5688951442646024,0.568531412867833,0.5714676295081315,0.6427512872731368,0.49380246073167633,0.6025318675190474,0.5287128232278645
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 3 min_samples_leaf: 4,0.5622800844475722,0.5597826875591476,0.5657552783502149,0.6393380847187997,0.48325287671973527,0.5967588065188005,0.5210650157466284
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 3 min_samples_leaf: 5,0.5650950035186488,0.5719471119261538,0.5562826051006525,0.6271912356963518,0.49901102222806004,0.5980756096704946,0.5258056779974458
Random Forest,window_size: 0  max_depth: 11 min_samples_split: 4 min_samples_leaf: 1,0.5479239971850809,0.5454272406751216,0.5516194853686504,0.6381544472680349,0.45572231994167467,0.5880717183817011,0.498994702176926
